timestamp,voltage,current,power,temperature,data_plus,data_minus,mode_id,mode_name,accumulated_current,accumulated_power,accumulated_time,resistance
1616883371.3490734,4.98,0.447,2.226,24,0.58,0.55,1,QC2.0,2519,12542,20883,11.1
1616883371.853848,4.98,0.448,2.231,24,0.57,0.54,1,QC2.0,2519,12542,20883,11.1
1616883372.3139274,4.98,0.6,2.988,24,0.58,0.55,1,QC2.0,2519,12543,20884,8.3
1616883372.6363778,4.98,0.6,2.988,24,0.58,0.55,1,QC2.0,2519,12543,20884,8.3
1616883372.963238,4.99,0.448,2.235,24,0.57,0.54,1,QC2.0,2519,12543,20884,11.1
1616883373.2861943,4.98,0.531,2.644,24,0.58,0.55,1,QC2.0,2519,12543,20885,9.3
1616883373.6126494,4.98,0.531,2.644,24,0.58,0.55,1,QC2.0,2519,12543,20885,9.3
1616883373.9321547,4.98,0.572,2.848,24,0.57,0.54,1,QC2.0,2519,12543,20885,8.7
1616883374.2563868,4.98,0.572,2.848,24,0.57,0.54,1,QC2.0,2519,12544,20886,8.7
1616883374.5822191,4.98,0.469,2.335,24,0.58,0.54,1,QC2.0,2519,12544,20886,10.6
1616883374.9085417,4.98,0.452,2.25,24,0.58,0.54,1,QC2.0,2519,12544,20886,11.0
1616883375.2298248,4.98,0.452,2.25,24,0.58,0.54,1,QC2.0,2519,12545,20887,11.0
1616883375.5523257,4.98,0.452,2.25,24,0.57,0.54,1,QC2.0,2519,12545,20887,11.0
1616883375.8779006,4.98,0.457,2.275,24,0.59,0.55,1,QC2.0,2519,12545,20887,10.8
1616883376.208242,4.98,0.457,2.275,24,0.59,0.55,1,QC2.0,2519,12546,20888,10.8
1616883376.5246646,4.98,0.476,2.37,24,0.59,0.55,1,QC2.0,2519,12546,20888,10.4
1616883376.851149,4.98,0.476,2.37,24,0.59,0.55,1,QC2.0,2519,12546,20888,10.4
1616883377.1747043,4.98,0.456,2.27,24,0.59,0.56,1,QC2.0,2520,12546,20889,10.9
1616883377.499659,4.98,0.449,2.236,24,0.59,0.56,1,QC2.0,2520,12546,20889,11.0
1616883377.821376,4.98,0.449,2.236,24,0.59,0.56,1,QC2.0,2520,12546,20889,11.0
1616883378.146007,4.98,0.532,2.649,24,0.59,0.55,1,QC2.0,2520,12547,20890,9.3
1616883378.4694598,4.98,0.444,2.211,24,0.59,0.55,1,QC2.0,2520,12547,20890,11.2
1616883378.7958987,4.98,0.444,2.211,24,0.59,0.55,1,QC2.0,2520,12547,20890,11.2
1616883379.1185436,4.98,0.562,2.798,24,0.59,0.55,1,QC2.0,2520,12547,20891,8.8
1616883379.4421265,4.98,0.562,2.798,24,0.59,0.55,1,QC2.0,2520,12547,20891,8.8
1616883379.765869,4.98,0.498,2.48,24,0.59,0.56,1,QC2.0,2520,12547,20891,10.0
1616883380.0894167,4.98,0.526,2.619,24,0.59,0.56,1,QC2.0,2520,12548,20892,9.4
1616883380.413965,4.98,0.526,2.619,24,0.59,0.56,1,QC2.0,2520,12548,20892,9.4
1616883380.738631,4.98,0.64,3.187,24,0.59,0.56,1,QC2.0,2520,12548,20892,7.7
1616883381.0645607,4.98,0.628,3.127,24,0.59,0.55,1,QC2.0,2520,12548,20892,7.9
1616883381.385736,4.98,0.628,3.127,24,0.59,0.55,1,QC2.0,2520,12549,20893,7.9
1616883381.8865387,4.98,0.608,3.027,24,0.59,0.56,1,QC2.0,2520,12549,20893,8.1
1616883382.2671642,4.98,0.628,3.127,24,0.59,0.55,1,QC2.0,2520,12550,20894,7.9
1616883382.741326,4.99,0.625,3.118,24,0.59,0.56,1,QC2.0,2520,12550,20894,7.9
1616883383.2309039,4.98,0.454,2.26,24,0.59,0.55,1,QC2.0,2520,12550,20895,10.9
1616883383.774093,4.98,0.463,2.305,24,0.59,0.55,1,QC2.0,2520,12550,20895,10.7
1616883384.2528408,4.98,0.464,2.31,24,0.59,0.56,1,QC2.0,2520,12551,20896,10.7
1616883384.7149274,4.98,0.454,2.26,24,0.59,0.55,1,QC2.0,2520,12551,20896,10.9
1616883385.23145,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2521,12552,20897,10.9
1616883385.7686691,4.98,0.488,2.43,24,0.59,0.56,1,QC2.0,2521,12552,20897,10.2
1616883386.242112,4.98,0.462,2.3,24,0.59,0.56,1,QC2.0,2521,12552,20898,10.7
1616883386.740996,4.98,0.447,2.226,24,0.59,0.55,1,QC2.0,2521,12552,20898,11.1
1616883387.1953428,4.98,0.443,2.206,24,0.59,0.55,1,QC2.0,2521,12553,20899,11.2
1616883387.519047,4.98,0.443,2.206,24,0.59,0.55,1,QC2.0,2521,12553,20899,11.2
1616883387.8414907,4.98,0.448,2.231,24,0.59,0.55,1,QC2.0,2521,12553,20899,11.1
1616883388.1663187,4.98,0.448,2.231,24,0.59,0.55,1,QC2.0,2521,12554,20900,11.1
1616883388.4888644,4.98,0.457,2.275,24,0.59,0.56,1,QC2.0,2521,12554,20900,10.8
1616883388.8136346,4.98,0.602,2.997,24,0.59,0.56,1,QC2.0,2521,12554,20900,8.2
1616883389.1384957,4.98,0.602,2.997,24,0.59,0.56,1,QC2.0,2521,12555,20901,8.2
1616883389.4627542,4.98,0.477,2.375,24,0.59,0.56,1,QC2.0,2521,12555,20901,10.4
1616883389.7851968,4.99,0.806,4.021,24,0.6,0.56,1,QC2.0,2521,12555,20901,6.1
1616883390.109015,4.99,0.806,4.021,24,0.6,0.56,1,QC2.0,2521,12556,20902,6.1
1616883390.4331977,4.98,0.579,2.883,24,0.59,0.55,1,QC2.0,2521,12556,20902,8.6
1616883390.7578425,4.98,0.579,2.883,24,0.59,0.55,1,QC2.0,2521,12556,20902,8.6
1616883391.0835862,4.98,0.455,2.265,24,0.59,0.56,1,QC2.0,2521,12556,20902,10.9
1616883391.4062197,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2522,12556,20903,10.9
1616883391.7282171,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2522,12556,20903,10.9
1616883392.0589533,4.98,0.453,2.255,24,0.59,0.56,1,QC2.0,2522,12556,20903,10.9
1616883392.3785093,4.98,0.456,2.27,24,0.59,0.55,1,QC2.0,2522,12557,20904,10.9
1616883392.7028766,4.98,0.456,2.27,24,0.59,0.55,1,QC2.0,2522,12557,20904,10.9
1616883393.0251944,4.98,0.457,2.275,24,0.59,0.56,1,QC2.0,2522,12557,20904,10.8
1616883393.3506613,4.98,0.457,2.275,24,0.59,0.56,1,QC2.0,2522,12558,20905,10.8
1616883393.6740134,4.98,0.557,2.773,24,0.59,0.56,1,QC2.0,2522,12558,20905,8.9
1616883393.9988275,4.98,0.808,4.023,24,0.59,0.56,1,QC2.0,2522,12558,20905,6.1
1616883394.3390934,4.98,0.808,4.023,24,0.59,0.56,1,QC2.0,2522,12559,20906,6.1
1616883394.64641,4.98,0.471,2.345,24,0.59,0.56,1,QC2.0,2522,12559,20906,10.5
1616883394.9701457,4.98,0.517,2.574,24,0.59,0.55,1,QC2.0,2522,12559,20906,9.6
1616883395.293362,4.98,0.517,2.574,24,0.59,0.55,1,QC2.0,2522,12559,20907,9.6
1616883395.6178467,4.99,0.444,2.215,24,0.59,0.55,1,QC2.0,2522,12559,20907,11.2
1616883395.941442,4.99,0.444,2.215,24,0.59,0.55,1,QC2.0,2522,12559,20907,11.2
1616883396.2659228,4.98,0.448,2.231,24,0.59,0.56,1,QC2.0,2522,12560,20908,11.1
1616883396.6301968,4.98,0.455,2.265,24,0.59,0.55,1,QC2.0,2522,12560,20908,10.9
1616883397.0896537,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2522,12560,20908,11.0
1616883397.4798903,4.97,0.593,2.947,24,0.59,0.55,1,QC2.0,2522,12561,20909,8.3
1616883397.9537647,4.98,0.467,2.325,24,0.59,0.55,1,QC2.0,2522,12561,20909,10.6
1616883398.4584763,4.98,0.456,2.27,24,0.59,0.55,1,QC2.0,2523,12561,20910,10.9
1616883398.9378283,4.98,0.45,2.241,24,0.59,0.55,1,QC2.0,2523,12561,20910,11.0
1616883399.4503016,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2523,12562,20911,11.0
1616883399.9595318,4.98,0.451,2.245,24,0.59,0.55,1,QC2.0,2523,12562,20911,11.0
1616883400.4500515,4.98,0.455,2.265,24,0.59,0.55,1,QC2.0,2523,12562,20912,10.9
1616883400.9620996,4.98,0.469,2.335,24,0.59,0.55,1,QC2.0,2523,12562,20912,10.6
1616883401.428299,4.98,0.479,2.385,24,0.59,0.55,1,QC2.0,2523,12563,20913,10.3
1616883401.9304643,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2523,12563,20913,11.0
1616883402.3962831,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2523,12564,20914,11.0
1616883402.7202492,4.98,0.447,2.226,24,0.59,0.55,1,QC2.0,2523,12564,20914,11.1
1616883403.0452929,4.98,0.447,2.226,24,0.59,0.55,1,QC2.0,2523,12564,20914,11.1
1616883403.3741355,4.97,0.512,2.544,24,0.59,0.55,1,QC2.0,2523,12564,20915,9.7
1616883403.6938713,4.97,0.47,2.335,24,0.59,0.55,1,QC2.0,2523,12564,20915,10.5
1616883404.0157132,4.97,0.47,2.335,24,0.59,0.55,1,QC2.0,2523,12564,20915,10.5
1616883404.3402429,4.98,0.447,2.226,24,0.59,0.55,1,QC2.0,2523,12565,20916,11.1
1616883404.6639123,4.98,0.447,2.226,24,0.59,0.55,1,QC2.0,2523,12565,20916,11.1
1616883404.9873807,4.98,0.547,2.724,24,0.59,0.56,1,QC2.0,2523,12565,20916,9.1
1616883405.312407,4.98,0.454,2.26,24,0.59,0.55,1,QC2.0,2523,12566,20917,10.9
1616883405.6363933,4.98,0.454,2.26,24,0.59,0.55,1,QC2.0,2523,12566,20917,10.9
1616883405.9600906,4.98,0.452,2.25,24,0.59,0.56,1,QC2.0,2523,12566,20917,11.0
1616883406.2839987,4.98,0.477,2.375,24,0.59,0.55,1,QC2.0,2524,12566,20918,10.4
1616883406.6072338,4.98,0.477,2.375,24,0.59,0.55,1,QC2.0,2524,12566,20918,10.4
1616883406.9498944,4.98,0.458,2.28,24,0.59,0.55,1,QC2.0,2524,12566,20918,10.8
1616883407.4299154,4.98,0.456,2.27,24,0.59,0.55,1,QC2.0,2524,12567,20919,10.9
1616883407.75515,4.98,0.457,2.275,24,0.59,0.55,1,QC2.0,2524,12567,20919,10.8
1616883408.0785937,4.98,0.457,2.275,24,0.59,0.55,1,QC2.0,2524,12567,20919,10.8
1616883408.5764098,4.99,0.663,3.308,24,0.59,0.55,1,QC2.0,2524,12568,20920,7.5
1616883408.9060626,4.99,0.663,3.308,24,0.59,0.55,1,QC2.0,2524,12568,20920,7.5
1616883409.3987808,4.98,0.454,2.26,24,0.59,0.55,1,QC2.0,2524,12569,20921,10.9
1616883409.8981166,4.98,0.509,2.534,24,0.59,0.55,1,QC2.0,2524,12569,20921,9.7
1616883410.2557034,4.98,0.509,2.534,24,0.59,0.55,1,QC2.0,2524,12569,20922,9.7
1616883410.7197196,4.98,0.45,2.241,24,0.59,0.55,1,QC2.0,2524,12569,20922,11.0
1616883411.0431623,4.98,0.45,2.241,24,0.59,0.55,1,QC2.0,2524,12569,20922,11.0
1616883411.3670852,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2524,12570,20923,11.0
1616883411.6912415,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2524,12570,20923,11.0
1616883412.015832,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2524,12570,20923,11.0
1616883412.339589,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2524,12571,20924,10.9
1616883412.7262027,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2524,12571,20924,10.9
1616883413.1860003,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2525,12571,20925,11.0
1616883413.7246034,4.98,0.448,2.231,24,0.59,0.55,1,QC2.0,2525,12571,20925,11.1
1616883414.2183995,4.98,0.472,2.35,24,0.59,0.55,1,QC2.0,2525,12572,20926,10.5
1616883414.6984057,4.98,0.448,2.231,24,0.59,0.56,1,QC2.0,2525,12572,20926,11.1
1616883415.2090075,4.98,0.45,2.241,24,0.59,0.55,1,QC2.0,2525,12572,20927,11.0
1616883415.695877,4.98,0.45,2.241,24,0.59,0.55,1,QC2.0,2525,12572,20927,11.0
1616883416.2360337,4.98,0.455,2.265,24,0.59,0.55,1,QC2.0,2525,12573,20928,10.9
1616883416.7116785,4.98,0.449,2.236,24,0.59,0.55,1,QC2.0,2525,12573,20928,11.0
1616883417.1742132,4.98,0.552,2.748,24,0.59,0.55,1,QC2.0,2525,12574,20929,9.0
1616883417.649049,4.98,0.632,3.147,24,0.59,0.56,1,QC2.0,2525,12574,20929,7.8
1616883417.972835,4.98,0.632,3.147,24,0.59,0.56,1,QC2.0,2525,12574,20929,7.8
1616883418.2963195,4.98,0.512,2.549,24,0.59,0.55,1,QC2.0,2525,12575,20930,9.7
1616883418.6194,4.98,0.481,2.395,24,0.59,0.55,1,QC2.0,2525,12575,20930,10.3
1616883418.9447606,4.98,0.481,2.395,24,0.59,0.55,1,QC2.0,2525,12575,20930,10.3
1616883419.269057,4.98,0.551,2.743,24,0.59,0.55,1,QC2.0,2525,12575,20931,9.0
1616883419.592847,4.98,0.446,2.221,24,0.59,0.55,1,QC2.0,2525,12575,20931,11.1
1616883419.9172807,4.98,0.446,2.221,24,0.59,0.55,1,QC2.0,2525,12575,20931,11.1
1616883420.2415903,4.98,0.448,2.231,24,0.59,0.56,1,QC2.0,2525,12576,20932,11.1
1616883420.5648408,4.98,0.448,2.231,24,0.59,0.56,1,QC2.0,2525,12576,20932,11.1
1616883420.9127898,4.98,0.553,2.753,24,0.59,0.56,1,QC2.0,2525,12576,20932,9.0
1616883421.2153425,4.98,0.533,2.654,24,0.59,0.55,1,QC2.0,2526,12577,20933,9.3
1616883421.5508945,4.98,0.533,2.654,24,0.59,0.55,1,QC2.0,2526,12577,20933,9.3
1616883421.8614905,4.98,0.475,2.365,24,0.59,0.56,1,QC2.0,2526,12577,20933,10.4
1616883422.2029161,4.98,0.604,3.007,24,0.59,0.55,1,QC2.0,2526,12577,20934,8.2
1616883422.5115993,4.98,0.604,3.007,24,0.59,0.55,1,QC2.0,2526,12577,20934,8.2
1616883422.8474824,4.98,0.476,2.37,24,0.59,0.55,1,QC2.0,2526,12577,20934,10.4
1616883423.1585767,4.98,0.476,2.37,24,0.59,0.55,1,QC2.0,2526,12578,20935,10.4
1616883423.4833112,4.98,0.465,2.315,24,0.59,0.56,1,QC2.0,2526,12578,20935,10.7
1616883423.8078804,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2526,12578,20935,10.9
1616883424.1300037,4.98,0.453,2.255,24,0.59,0.55,1,QC2.0,2526,12579,20936,10.9
1616883424.455242,4.98,0.46,2.29,24,0.59,0.56,1,QC2.0,2526,12579,20936,10.8
1616883424.7783287,4.98,0.454,2.26,24,0.59,0.56,1,QC2.0,2526,12579,20936,10.9
1616883425.1021848,4.98,0.454,2.26,24,0.59,0.56,1,QC2.0,2526,12579,20936,10.9
1616883425.4257884,4.97,0.611,3.036,24,0.59,0.55,1,QC2.0,2526,12579,20937,8.1
1616883425.749839,4.97,0.611,3.036,24,0.59,0.55,1,QC2.0,2526,12579,20937,8.1
1616883426.074511,4.98,0.599,2.983,24,0.59,0.56,1,QC2.0,2526,12579,20937,8.3
1616883426.3987353,4.98,0.445,2.216,24,0.59,0.55,1,QC2.0,2526,12580,20938,11.1
1616883426.722797,4.98,0.445,2.216,24,0.59,0.55,1,QC2.0,2526,12580,20938,11.1
1616883427.0464232,4.98,0.571,2.843,24,0.59,0.56,1,QC2.0,2526,12580,20938,8.7
1616883427.3715172,4.98,0.507,2.524,24,0.59,0.55,1,QC2.0,2526,12581,20939,9.8
1616883427.715186,4.98,0.507,2.524,24,0.59,0.55,1,QC2.0,2526,12581,20939,9.8
1616883428.24073,4.98,0.447,2.226,24,0.59,0.56,1,QC2.0,2527,12581,20940,11.1
1616883428.7622032,4.98,0.45,2.241,24,0.59,0.56,1,QC2.0,2527,12581,20940,11.0
1616883429.243237,4.98,0.512,2.549,24,0.59,0.55,1,QC2.0,2527,12582,20941,9.7
1616883429.755429,4.98,0.529,2.634,24,0.59,0.55,1,QC2.0,2527,12582,20941,9.4
1616883430.2646742,4.98,0.454,2.26,24,0.59,0.56,1,QC2.0,2527,12583,20942,10.9
1616883430.7191591,4.98,0.452,2.25,24,0.59,0.55,1,QC2.0,2527,12583,20942,11.0
1616883431.2125447,4.98,0.457,2.275,24,0.59,0.56,1,QC2.0,2527,12583,20943,10.8
